
--- [START Swin] ----------------------------------------------------------------


** dataset setting **
fold = 2
train_dataset : 
	len = 281
                  kidney  79 (0.281) 
                prostate  75 (0.267) 
          largeintestine  46 (0.164) 
                  spleen  43 (0.153) 
                    lung  38 (0.135) 

valid_dataset : 
	len = 70
                  kidney  20 (0.286) 
                prostate  18 (0.257) 
          largeintestine  12 (0.171) 
                  spleen  10 (0.143) 
                    lung  10 (0.143) 


** net setting **
optimizer
  AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 4e-05
    maximize: False
    weight_decay: 0.01
)

** start training here! **
   batch_size = 4 
                     |---------------- VALID--------------|---- TRAIN/BATCH ----------------
rate     iter  epoch | dice   loss  best_dice  best_epoch | loss           | time           
-------------------------------------------------------------------------------------
4.00e-5   00007070* 101.00 | 0.778  0.000  0.7810  79.000  0.939  0.782  0.918  0.814  0.246   | 0.032  0.647   | 6359.282392501831
4.00e-5   00007140* 102.00 | 0.769  0.000  0.7810  79.000  0.918  0.783  0.904  0.799  0.251   | 0.032  0.635   | 6421.677315235138
4.00e-5   00007210* 103.00 | 0.762  0.000  0.7810  79.000  0.932  0.784  0.912  0.754  0.211   | 0.030  0.636   | 6483.92526268959
4.00e-5   00007280* 104.00 | 0.773  0.000  0.7810  79.000  0.942  0.780  0.910  0.791  0.241   | 0.081  0.649   | 6545.866109371185
4.00e-5   00007350* 105.00 | 0.776  0.000  0.7810  79.000  0.940  0.782  0.916  0.791  0.254   | 0.036  0.665   | 6609.586551189423
4.00e-5   00007420* 106.00 | 0.771  0.000  0.7810  79.000  0.940  0.780  0.904  0.794  0.232   | 0.033  0.667   | 6672.336798191071
4.00e-5   00007490* 107.00 | 0.774  0.000  0.7810  79.000  0.939  0.782  0.910  0.796  0.240   | 0.031  0.670   | 6735.836740016937
4.00e-5   00007560* 108.00 | 0.773  0.000  0.7810  79.000  0.941  0.782  0.910  0.794  0.236   | 0.033  0.671   | 6798.839742422104
4.00e-5   00007630* 109.00 | 0.767  0.000  0.7810  79.000  0.942  0.778  0.915  0.798  0.189   | 0.032  0.661   | 6861.639928340912
4.00e-5   00007700* 110.00 | 0.772  0.000  0.7810  79.000  0.943  0.780  0.909  0.799  0.225   | 0.041  0.690   | 7160.956198215485
4.00e-5   00007770* 111.00 | 0.774  0.000  0.7810  79.000  0.940  0.780  0.914  0.797  0.242   | 0.020  0.722   | 7505.3546352386475
